BASE_YEAR,BASE_QUARTER,BASE_MT,BASE_DAY,MT_WEEK_ODR,WEEK_ODR,CTPRVN_NM,KOREA_MOVIE_ADNC_CO,OVSEA_MOVIE_ADNC_CO,MOVIE_ADNC_CO,KOREA_MOVIE_SALES_PRICE,OVSEA_MOVIE_SALES_PRICE,MOVIE_SALES_PRICE,DAY_AVRG_KOREA_MOVIE_SCRNG_CO,DAY_AVRG_OVSEA_MOVIE_SCRNG_CO,DAY_AVRG_MOVIE_SCRNG_CO
2023,1,01,08,1,1,강원도,22819,42485,65304,208568060,469622773,678190833,8.86,11.71,21
2023,1,01,15,2,2,강원도,15377,31491,46868,139714521,337364242,477078763,9.43,10.71,20
2023,1,01,22,3,3,강원도,30755,21634,52389,287522205,238726717,526248922,7.86,11.14,19
2023,1,01,29,4,4,강원도,36370,35119,71489,342455906,381138054,723593960,9.29,15.71,25
2023,1,02,05,1,5,강원도,11784,22781,34565,115498116,232704411,348202527,7.29,17,24
2023,1,02,12,2,6,강원도,7573,25635,33208,72577085,274595366,347172451,7.86,19.71,28
2023,1,01,08,1,1,경기도,225603,521201,746804,2276002542,6251668700,8527671242,17,15.29,32
2023,1,01,15,2,2,경기도,147302,409970,557272,1481786414,4811311887,6293098301,19.71,14.86,35
2023,1,01,22,3,3,경기도,299802,270772,570574,3109706263,3234655408,6344361671,12.86,15.43,28
2023,1,01,29,4,4,경기도,353014,437235,790249,3670645263,5053679068,8724324331,13.71,24.29,38
2023,1,02,05,1,5,경기도,92948,262704,355652,1040440793,2905637359,3946078152,13.14,27,40
2023,1,02,12,2,6,경기도,59066,286455,345521,643598492,3336470214,3980068706,12.71,28.29,41
2023,1,01,08,1,1,경상남도,48379,92678,141057,453797171,1012032172,1465829343,8.57,10.86,19
2023,1,01,15,2,2,경상남도,33170,67844,101014,309375856,724733893,1034109749,10.43,12.14,23
2023,1,01,22,3,3,경상남도,65942,44272,110214,648555289,480955135,1129510424,9,11,20
2023,1,01,29,4,4,경상남도,82402,75426,157828,805471608,806087460,1611559068,8.86,14.14,23
2023,1,02,05,1,5,경상남도,21702,42765,64467,232424250,431277348,663701598,8.57,15.14,24
2023,1,02,12,2,6,경상남도,13553,51896,65449,139980763,551102160,691082923,10,19,29
2023,1,01,08,1,1,경상북도,31457,56819,88276,300166889,581545411,881712300,9.29,8.71,18
2023,1,01,15,2,2,경상북도,20846,43846,64692,198359810,440598775,638958585,9.57,9.86,19
2023,1,01,22,3,3,경상북도,46842,26247,73089,464615762,269590043,734205805,9.29,9.71,19
2023,1,01,29,4,4,경상북도,58714,44817,103531,575427944,460109048,1035536992,9.71,12.57,22
2023,1,02,05,1,5,경상북도,13839,28497,42336,132773606,278900907,411674513,8.86,13.29,22
2023,1,02,12,2,6,경상북도,10457,32164,42621,95849626,327197073,423046699,8.43,17.57,26
2023,1,01,08,1,1,광주광역시,32305,57844,90149,306348700,695449924,1001798624,11.29,12.29,24
2023,1,01,15,2,2,광주광역시,21275,43617,64892,197239804,515893749,713133553,9.86,11.86,22
2023,1,01,22,3,3,광주광역시,41213,28539,69752,400142725,344515968,744658693,10,10.86,21
2023,1,01,29,4,4,광주광역시,52017,48470,100487,506949150,545060890,1052010040,12.14,15.29,27
2023,1,02,05,1,5,광주광역시,15647,32046,47693,164065252,340131451,504196703,12.57,16.71,29
2023,1,02,12,2,6,광주광역시,11348,36397,47745,116216699,405885191,522101890,10.57,18.86,29
2023,1,01,08,1,1,대구광역시,40774,89214,129988,399858093,1035750919,1435609012,12.71,12.86,26
2023,1,01,15,2,2,대구광역시,27131,68465,95596,264977645,791324358,1056302003,12.14,12.14,24
2023,1,01,22,3,3,대구광역시,57426,47726,105152,575340882,557926370,1133267252,10.57,10.71,21
2023,1,01,29,4,4,대구광역시,68083,76595,144678,683838198,856287778,1540125976,12.29,14.43,27
2023,1,02,05,1,5,대구광역시,18967,45456,64423,220228462,483563420,703791882,13.71,17.14,31
2023,1,02,12,2,6,대구광역시,11667,54732,66399,128926880,621510122,750437002,9.43,21.71,31
2023,1,01,08,1,1,대전광역시,29497,61384,90881,299626065,753288716,1052914781,11.14,11.57,23
2023,1,01,15,2,2,대전광역시,19529,45960,65489,195064426,553693709,748758135,10.57,11.71,22
2023,1,01,22,3,3,대전광역시,39634,31171,70805,406808206,387853836,794662042,9.14,12,21
2023,1,01,29,4,4,대전광역시,47121,49397,96518,487097130,580449749,1067546879,11,15.29,26
2023,1,02,05,1,5,대전광역시,13398,31970,45368,156747747,351970590,508718337,9.86,17.57,27
2023,1,02,12,2,6,대전광역시,8962,36130,45092,98937809,419157275,518095084,10.57,20.86,31
2023,1,01,08,1,1,부산광역시,63779,124678,188457,621819667,1423106117,2044925784,14.86,22.14,37
2023,1,01,15,2,2,부산광역시,41186,92737,133923,405552376,1043148513,1448700889,13.71,22.86,37
2023,1,01,22,3,3,부산광역시,83016,64650,147666,835430890,735407524,1570838414,11.29,18.86,30
2023,1,01,29,4,4,부산광역시,99794,105547,205341,995822109,1156208181,2152030290,12.86,23.71,37
2023,1,02,05,1,5,부산광역시,30406,64714,95120,345680808,668181090,1013861898,12.71,26.57,39
2023,1,02,12,2,6,부산광역시,20683,74385,95068,226182751,820187541,1046370292,11.71,30.86,43
2023,1,01,08,1,1,서울특별시,210770,510459,721229,2147640214,6283220161,8430860375,27,34.29,61
2023,1,01,15,2,2,서울특별시,150382,433111,583493,1526185211,5261037127,6787222338,32.43,39.43,72
2023,1,01,22,3,3,서울특별시,273341,311375,584716,2810461215,3779241178,6589702393,24.14,42.86,67
2023,1,01,29,4,4,서울특별시,290949,481546,772495,3053961379,5597960429,8651921808,23,53.29,76
2023,1,02,05,1,5,서울특별시,121902,331661,453563,1603769144,3734469533,5338238677,22.29,52.43,75
2023,1,02,12,2,6,서울특별시,81388,354472,435860,962736869,4166204355,5128941224,20.86,53,74
2023,1,01,08,1,1,세종특별자치시,4320,13006,17326,44471004,145955138,190426142,3.57,5.57,9
2023,1,01,15,2,2,세종특별자치시,2922,10894,13816,29898668,118450789,148349457,3.29,6,9
2023,1,01,22,3,3,세종특별자치시,6109,6390,12499,64101701,71557713,135659414,3.71,6,10
2023,1,01,29,4,4,세종특별자치시,7264,11316,18580,75209081,126727147,201936228,4.86,7.14,12
2023,1,02,05,1,5,세종특별자치시,2009,6584,8593,24299966,71581460,95881426,4.57,8.14,13
2023,1,02,12,2,6,세종특별자치시,1275,7704,8979,15222991,85222744,100445735,6.14,11.14,17
2023,1,01,08,1,1,울산광역시,19514,40220,59734,185477288,506538145,692015433,7.43,7.43,15
2023,1,01,15,2,2,울산광역시,13334,29852,43186,125370116,361514375,486884491,7,6.86,14
2023,1,01,22,3,3,울산광역시,28162,19935,48097,284964347,248464207,533428554,7.29,7,14
2023,1,01,29,4,4,울산광역시,36118,32471,68589,359557601,386396603,745954204,8.57,10,19
2023,1,02,05,1,5,울산광역시,9818,18924,28742,105637648,208675599,314313247,7.71,11.57,19
2023,1,02,12,2,6,울산광역시,6663,21627,28290,72725063,257756833,330481896,8.57,16,25
2023,1,01,08,1,1,인천광역시,46747,93794,140541,469732169,1088361454,1558093623,12.14,22,34
2023,1,01,15,2,2,인천광역시,30106,73850,103956,304362343,831801139,1136163482,13.29,21.43,35
2023,1,01,22,3,3,인천광역시,60034,51765,111799,623745753,591523615,1215269368,9,18.86,28
2023,1,01,29,4,4,인천광역시,71180,81130,152310,741322025,907835934,1649157959,12.57,24.71,37
2023,1,02,05,1,5,인천광역시,21399,50297,71696,236799449,537038897,773838346,11.14,25.71,37
2023,1,02,12,2,6,인천광역시,13909,54771,68680,147035395,616872562,763907957,12.29,26.43,39
2023,1,01,08,1,1,전라남도,22226,33542,55768,204812382,351025919,555838301,7.14,7.43,15
2023,1,01,15,2,2,전라남도,14936,25439,40375,134720990,256775176,391496166,6.86,7.14,14
2023,1,01,22,3,3,전라남도,32252,15334,47586,301132384,160482109,461614493,6.14,6.86,13
2023,1,01,29,4,4,전라남도,41807,26957,68764,390785325,277464396,668249721,7.14,8.57,16
2023,1,02,05,1,5,전라남도,11298,16640,27938,104153742,163430229,267583971,6.71,10.71,17
2023,1,02,12,2,6,전라남도,8826,19844,28670,79543046,206414056,285957102,6.57,14,21
2023,1,01,08,1,1,전라북도,28189,51701,79890,265885818,596592772,862478590,10.29,12.29,23
2023,1,01,15,2,2,전라북도,17191,37428,54619,163391063,427974311,591365374,8.86,11.14,20
2023,1,01,22,3,3,전라북도,39635,24796,64431,387868406,283219119,671087525,8,9,17
2023,1,01,29,4,4,전라북도,47551,41823,89374,467234477,456110926,923345403,8.57,11,20
2023,1,02,05,1,5,전라북도,13495,24871,38366,139508051,260343461,399851512,8.57,13.71,22
2023,1,02,12,2,6,전라북도,9791,28684,38475,92459473,314021149,406480622,10.29,17.57,28
2023,1,01,08,1,1,제주특별자치도,11484,23443,34927,113280300,254639300,367919600,4.57,6.14,11
2023,1,01,15,2,2,제주특별자치도,8430,18669,27099,82791900,201701500,284493400,4.29,5.29,10
2023,1,01,22,3,3,제주특별자치도,15848,12967,28815,162654900,138625600,301280500,4.57,5.71,10
2023,1,01,29,4,4,제주특별자치도,17106,18954,36060,178611900,202221800,380833700,6.43,8,14
2023,1,02,05,1,5,제주특별자치도,5390,12297,17687,59676600,126580400,186257000,5.29,9.43,15
2023,1,02,12,2,6,제주특별자치도,3331,14352,17683,35309500,153860800,189170300,7.14,10.29,17
2023,1,01,08,1,1,충청남도,31443,58895,90338,310796215,637030398,947826613,9.86,12.14,22
